Date,High,Low,Open,Close,Volume,Adj Close
2012-12-31,191.67999267578125,188.83999633789062,189.22999572753906,191.5500030517578,4684900.0,149.57321166992188
2013-01-02,196.35000610351562,193.8000030517578,194.08999633789062,196.35000610351562,4234100.0,153.3213348388672
2013-01-03,196.2899932861328,194.44000244140625,195.6699981689453,195.27000427246094,3644700.0,152.47796630859375
2013-01-04,194.4600067138672,192.77999877929688,194.19000244140625,193.99000549316406,3380200.0,151.47848510742188
2013-01-07,193.77999877929688,192.33999633789062,193.39999389648438,193.13999938964844,2862300.0,150.81475830078125
2013-01-08,193.3000030517578,191.60000610351562,192.9199981689453,192.8699951171875,3026900.0,150.6039581298828
2013-01-09,193.49000549316406,191.64999389648438,193.47999572753906,192.32000732421875,3212000.0,150.17446899414062
2013-01-10,192.9600067138672,191.27999877929688,192.64999389648438,192.8800048828125,3608100.0,150.61178588867188
2013-01-11,195.0,192.89999389648438,194.14999389648438,194.4499969482422,3880400.0,151.8376922607422
2013-01-14,193.27999877929688,191.75,192.82000732421875,192.6199951171875,4172200.0,150.4087371826172
2013-01-15,192.72999572753906,190.38999938964844,191.30999755859375,192.5,4172100.0,150.31503295898438
2013-01-16,193.17999267578125,191.35000610351562,192.0,192.58999633789062,2962900.0,150.3852996826172
2013-01-17,194.4600067138672,193.24000549316406,193.85000610351562,193.64999389648438,3881600.0,151.2130126953125
2013-01-18,195.0,193.8000030517578,194.02999877929688,194.47000122070312,4559600.0,151.85328674316406
2013-01-22,196.0800018310547,194.00999450683594,194.36000061035156,196.0800018310547,7172300.0,153.11050415039062
2013-01-23,208.5800018310547,203.36000061035156,203.5,204.72000122070312,12530500.0,159.8571014404297
2013-01-24,205.05999755859375,203.0800018310547,203.91000366210938,204.4199981689453,4447200.0,159.62283325195312
2013-01-25,205.17999267578125,204.1300048828125,204.4499969482422,204.97000122070312,3358900.0,160.05230712890625
2013-01-28,206.22000122070312,204.2899932861328,204.85000610351562,204.92999267578125,2823700.0,160.02105712890625
2013-01-29,205.72999572753906,203.63999938964844,204.33999633789062,203.89999389648438,3617100.0,159.21673583984375
2013-01-30,204.8800048828125,203.19000244140625,203.69000244140625,203.52000427246094,2998400.0,158.92005920410156
2013-01-31,204.47000122070312,202.9600067138672,203.32000732421875,203.07000732421875,3091400.0,158.56869506835938
2013-02-01,205.35000610351562,203.83999633789062,204.64999389648438,205.17999267578125,3370700.0,160.21629333496094
2013-02-04,205.02000427246094,203.57000732421875,204.19000244140625,203.7899932861328,3188800.0,159.130859375
2013-02-05,204.75,202.50999450683594,204.30999755859375,202.7899932861328,3636900.0,158.3500518798828
2013-02-06,201.2899932861328,199.55999755859375,200.38999938964844,201.02000427246094,3624200.0,157.6286163330078
2013-02-07,200.91000366210938,198.67999267578125,200.6199951171875,199.74000549316406,3076700.0,156.6249237060547
2013-02-08,202.08999633789062,199.67999267578125,199.97000122070312,201.67999267578125,2893300.0,158.14614868164062
2013-02-11,201.9499969482422,199.75,200.97999572753906,200.16000366210938,2944700.0,156.9542694091797
2013-02-12,200.74000549316406,199.02000427246094,200.00999450683594,200.0399932861328,2461800.0,156.86016845703125
2013-02-13,200.9499969482422,199.57000732421875,200.64999389648438,200.08999633789062,2169800.0,156.89935302734375
2013-02-14,200.32000732421875,199.25999450683594,199.72999572753906,199.64999389648438,3294200.0,156.55435180664062
2013-02-15,201.25,199.82000732421875,199.97999572753906,200.97999572753906,3627800.0,157.59725952148438
2013-02-19,201.88999938964844,200.22000122070312,200.60000610351562,200.32000732421875,2998300.0,157.07974243164062
2013-02-20,201.72000122070312,198.86000061035156,200.6199951171875,199.30999755859375,3715400.0,156.28770446777344
2013-02-21,199.07000732421875,198.11000061035156,198.6300048828125,198.3300018310547,3922900.0,155.51927185058594
2013-02-22,201.08999633789062,198.83999633789062,199.22999572753906,201.08999633789062,3107900.0,157.6835174560547
2013-02-25,202.49000549316406,197.50999450683594,201.6699981689453,197.50999450683594,3844800.0,154.8762664794922
2013-02-26,199.89999389648438,197.83999633789062,198.6300048828125,199.13999938964844,3391600.0,156.15443420410156
2013-02-27,202.75,198.60000610351562,198.88999938964844,202.3300018310547,4185100.0,158.6558837890625
2013-02-28,203.1199951171875,200.7899932861328,202.17999267578125,200.8300018310547,4689200.0,157.47964477539062
2013-03-01,202.94000244140625,199.36000061035156,200.64999389648438,202.91000366210938,3308300.0,159.1106414794922
2013-03-04,205.19000244140625,202.5500030517578,202.58999633789062,205.19000244140625,3693400.0,160.8984832763672
2013-03-05,207.6999969482422,205.69000244140625,205.86000061035156,206.52999877929688,3807800.0,161.9492950439453
2013-03-06,208.49000549316406,206.66000366210938,207.02999877929688,208.3800048828125,3594800.0,163.39991760253906
2013-03-07,209.60000610351562,208.24000549316406,208.2899932861328,209.4199981689453,3884400.0,164.21543884277344
2013-03-08,210.74000549316406,209.42999267578125,209.85000610351562,210.3800048828125,3700500.0,164.96823120117188
2013-03-11,210.1999969482422,209.0399932861328,210.0399932861328,210.0800018310547,3049700.0,164.7329864501953
2013-03-12,210.72999572753906,209.08999633789062,209.39999389648438,210.5500030517578,3591600.0,165.10154724121094
2013-03-13,212.36000061035156,209.77000427246094,210.1999969482422,212.05999755859375,3355900.0,166.28555297851562
2013-03-14,215.86000061035156,212.14999389648438,212.14999389648438,215.8000030517578,5505500.0,169.21832275390625
2013-03-15,215.89999389648438,213.41000366210938,215.3800048828125,214.9199981689453,7930300.0,168.5282745361328
2013-03-18,214.5,212.63999938964844,212.89999389648438,213.2100067138672,3006000.0,167.18736267089844
2013-03-19,215.1199951171875,211.8300018310547,214.1300048828125,213.44000244140625,3198600.0,167.36769104003906
2013-03-20,215.82000732421875,214.3000030517578,214.75999450683594,215.05999755859375,3019000.0,168.63800048828125
2013-03-21,213.0,210.11000061035156,212.9600067138672,212.25999450683594,5830400.0,166.44244384765625
2013-03-22,213.1699981689453,211.6199951171875,212.2100067138672,212.0800018310547,3031500.0,166.30130004882812
2013-03-25,212.80999755859375,210.0500030517578,212.5399932861328,210.74000549316406,3242500.0,165.25051879882812
2013-03-26,212.5,211.5,211.77000427246094,212.36000061035156,2300300.0,166.52084350585938
2013-03-27,212.16000366210938,210.10000610351562,210.9600067138672,210.88999938964844,3223400.0,165.3681182861328
2013-03-28,213.44000244140625,209.74000549316406,209.8300018310547,213.3000030517578,3749900.0,167.25791931152344
2013-04-01,213.5,211.25,212.8000030517578,212.3800048828125,2144500.0,166.53652954101562
2013-04-02,214.7100067138672,211.57000732421875,212.9199981689453,214.36000061035156,3116800.0,168.08909606933594
2013-04-03,214.88999938964844,212.6300048828125,214.32000732421875,212.66000366210938,3128800.0,166.75608825683594
2013-04-04,212.92999267578125,210.0399932861328,212.77000427246094,211.30999755859375,3709500.0,165.697509765625
2013-04-05,209.83999633789062,206.33999633789062,209.10000610351562,209.41000366210938,4148000.0,164.20762634277344
2013-04-08,209.32000732421875,207.3300018310547,209.07000732421875,209.32000732421875,2351200.0,164.13702392578125
2013-04-09,210.0,208.61000061035156,209.55999755859375,209.22000122070312,2577300.0,164.05865478515625
2013-04-10,212.50999450683594,210.47000122070312,211.86000061035156,212.0,3524200.0,166.238525390625
2013-04-11,213.08999633789062,210.85000610351562,211.5,212.9199981689453,3655600.0,166.9599151611328
2013-04-12,211.49000549316406,209.77999877929688,210.7899932861328,211.3800048828125,3165400.0,165.75234985351562
2013-04-15,211.69000244140625,209.25999450683594,210.44000244140625,209.25999450683594,4218100.0,164.0899658203125
2013-04-16,212.0,209.1999969482422,210.83999633789062,212.0,2859500.0,166.238525390625
2013-04-17,211.08999633789062,209.5,210.52999877929688,209.6699981689453,3269800.0,164.4114990234375
2013-04-18,210.25,206.14999389648438,210.11000061035156,207.14999389648438,6502000.0,162.43544006347656
2013-04-19,196.5,189.75999450683594,195.74000549316406,190.0,18847000.0,148.9873809814453
2013-04-22,191.3800048828125,187.67999267578125,191.14999389648438,187.8300018310547,9845400.0,147.2857666015625
2013-04-23,192.5500030517578,188.61000061035156,189.27000427246094,191.61000061035156,6296100.0,150.24984741210938
2013-04-24,192.5,191.08999633789062,192.16000366210938,191.7100067138672,3693900.0,150.3282928466797
2013-04-25,195.1699981689453,192.32000732421875,192.69000244140625,193.9499969482422,4650900.0,152.08473205566406
2013-04-26,194.7100067138672,193.25,194.16000366210938,194.30999755859375,3490300.0,152.36705017089844
2013-04-29,199.67999267578125,194.64999389648438,194.77999877929688,199.14999389648438,5932400.0,156.16229248046875
2013-04-30,202.58999633789062,197.35000610351562,199.1300048828125,202.5399932861328,7539900.0,158.820556640625
2013-05-01,202.1699981689453,199.1999969482422,201.8699951171875,199.6300048828125,4899100.0,156.5386962890625
2013-05-02,202.42999267578125,199.75,200.1199951171875,202.38999938964844,3945100.0,158.702880859375
2013-05-03,205.32000732421875,203.75,203.94000244140625,204.50999450683594,4492700.0,160.3652801513672
2013-05-06,203.99000549316406,201.52000427246094,203.7899932861328,202.77999877929688,4826500.0,159.00872802734375
2013-05-07,203.72999572753906,201.64999389648438,202.80999755859375,203.6300048828125,3451000.0,159.67529296875
2013-05-08,204.85000610351562,202.50999450683594,202.94000244140625,204.82000732421875,3601700.0,161.36117553710938
2013-05-09,205.0,202.72000122070312,204.69000244140625,203.24000549316406,3542300.0,160.11642456054688
2013-05-10,204.52999877929688,202.82000732421875,203.3699951171875,204.47000122070312,3279200.0,161.08546447753906
2013-05-13,204.47000122070312,202.22000122070312,204.17999267578125,202.47000122070312,3648400.0,159.50982666015625
2013-05-14,203.6699981689453,202.0800018310547,202.08999633789062,203.2100067138672,3699700.0,160.0928192138672
2013-05-15,203.67999267578125,202.0399932861328,202.25,203.32000732421875,4028100.0,160.1794891357422
2013-05-16,206.58999633789062,204.0,204.0,204.69000244140625,4507000.0,161.2587432861328
2013-05-17,209.5,204.99000549316406,205.25,208.44000244140625,5704100.0,164.2130584716797
2013-05-20,209.14999389648438,207.4199981689453,208.02000427246094,207.60000610351562,3614500.0,163.5513153076172
2013-05-21,209.47999572753906,207.0,207.24000549316406,208.64999389648438,2982900.0,164.37850952148438
2013-05-22,210.14999389648438,206.1199951171875,208.5,206.99000549316406,5186800.0,163.0707244873047
2013-05-23,208.61000061035156,205.1300048828125,205.47999572753906,206.16000366210938,5179100.0,162.41685485839844
2013-05-24,206.42999267578125,204.4199981689453,204.69000244140625,205.72000122070312,3295800.0,162.07022094726562
2013-05-28,208.58999633789062,207.16000366210938,207.44000244140625,207.77999877929688,4011500.0,163.693115234375
