Date,High,Low,Open,Close,Volume,Adj Close
1982-12-31,24.28125,24.03125,24.15625,24.0625,1494800.0,9.888314247131348
1983-01-03,24.25,23.125,23.6875,23.25,3042400.0,9.554422378540039
1983-01-04,23.90625,23.09375,23.5,23.90625,3660400.0,9.824108123779297
1983-01-05,24.1875,23.75,23.96875,24.0,3803600.0,9.862634658813477
1983-01-06,24.625,23.875,24.25,24.40625,4096800.0,10.029574394226074
1983-01-07,24.59375,24.125,24.375,24.15625,4242400.0,9.926844596862793
1983-01-10,24.8125,24.0,24.40625,24.5,4456800.0,10.068100929260254
1983-01-11,24.59375,24.25,24.4375,24.5,3403600.0,10.068100929260254
1983-01-12,25.03125,24.5,24.78125,24.53125,6103600.0,10.080949783325195
1983-01-13,24.8125,24.53125,24.6875,24.65625,2940000.0,10.132314682006836
1983-01-14,24.96875,24.625,24.8125,24.78125,3496000.0,10.183672904968262
1983-01-17,25.1875,24.8125,25.0,24.8125,4578800.0,10.196523666381836
1983-01-18,25.09375,24.625,24.875,24.90625,4060000.0,10.235041618347168
1983-01-19,25.0625,24.25,24.65625,24.625,3874800.0,10.119468688964844
1983-01-20,24.6875,24.1875,24.4375,24.46875,2511200.0,10.05526065826416
1983-01-21,24.375,23.5,23.9375,23.65625,7140400.0,9.721362113952637
1983-01-24,23.53125,23.0625,23.3125,23.46875,5910000.0,9.644316673278809
1983-01-25,24.0625,23.59375,23.84375,24.0,4534400.0,9.862634658813477
1983-01-26,24.03125,23.71875,23.875,23.78125,3370000.0,9.772736549377441
1983-01-27,24.5,23.9375,24.21875,24.40625,3170400.0,10.029574394226074
1983-01-28,24.625,24.28125,24.46875,24.34375,2535200.0,10.003891944885254
1983-01-31,24.71875,24.1875,24.46875,24.71875,2296800.0,10.157994270324707
1983-02-01,24.8125,24.25,24.53125,24.25,2640800.0,9.965367317199707
1983-02-02,24.3125,23.8125,24.0625,24.0,4487600.0,9.862634658813477
1983-02-03,24.0,23.78125,23.90625,23.875,3265600.0,9.89995002746582
1983-02-04,24.375,23.84375,24.125,24.34375,3340000.0,10.094320297241211
1983-02-07,24.59375,24.15625,24.375,24.28125,2253600.0,10.068406105041504
1983-02-08,24.34375,23.75,24.0625,23.78125,2574000.0,9.861076354980469
1983-02-09,23.875,23.46875,23.6875,23.625,3650800.0,9.796283721923828
1983-02-10,24.21875,23.78125,24.0,24.09375,3084800.0,9.9906587600708
1983-02-11,24.4375,24.0,24.21875,24.09375,3164000.0,9.9906587600708
1983-02-14,24.875,24.25,24.5625,24.75,4580400.0,10.262774467468262
1983-02-15,25.125,24.6875,24.90625,24.71875,5411200.0,10.2498140335083
1983-02-16,25.0625,24.5625,24.8125,24.59375,3758400.0,10.197989463806152
1983-02-17,24.75,24.25,24.5,24.59375,4467600.0,10.197989463806152
1983-02-18,24.875,24.5625,24.71875,24.65625,2686000.0,10.223901748657227
1983-02-22,24.875,24.25,24.5625,24.28125,2985600.0,10.068406105041504
1983-02-23,24.6875,24.28125,24.5,24.6875,2558400.0,10.236865043640137
1983-02-24,25.375,24.8125,25.09375,25.21875,5462400.0,10.457141876220703
1983-02-25,25.3125,25.0,25.15625,25.09375,4208400.0,10.405315399169922
1983-02-28,25.125,24.75,24.9375,24.75,3642400.0,10.262774467468262
1983-03-01,25.46875,24.90625,25.1875,25.4375,4426000.0,10.547855377197266
1983-03-02,25.75,25.3125,25.53125,25.53125,5312800.0,10.586729049682617
1983-03-03,25.75,25.3125,25.53125,25.46875,3373600.0,10.56081485748291
1983-03-04,25.5625,25.28125,25.4375,25.5625,2742800.0,10.59968090057373
1983-03-07,25.84375,25.4375,25.65625,25.75,3195200.0,10.677433013916016
1983-03-08,25.8125,25.0,25.40625,25.21875,3166800.0,10.457141876220703
1983-03-09,25.59375,25.15625,25.375,25.5625,3027200.0,10.59968090057373
1983-03-10,25.65625,25.03125,25.34375,25.0625,2680400.0,10.392354965209961
1983-03-11,25.25,24.96875,25.125,25.1875,2018000.0,10.444185256958008
1983-03-14,25.28125,24.9375,25.125,25.125,2640000.0,10.418272018432617
1983-03-15,25.25,25.0,25.125,25.21875,2771200.0,10.457141876220703
1983-03-16,25.1875,24.6875,24.9375,24.71875,2830000.0,10.2498140335083
1983-03-17,24.8125,24.65625,24.75,24.71875,2667600.0,10.2498140335083
1983-03-18,25.0,24.78125,24.78125,24.96875,2586800.0,10.35348129272461
1983-03-21,25.28125,24.8125,25.0625,25.1875,3964400.0,10.444185256958008
1983-03-22,25.28125,25.0,25.21875,25.03125,2404800.0,10.379399299621582
1983-03-23,25.71875,25.0625,25.0625,25.53125,3780000.0,10.586729049682617
1983-03-24,25.78125,25.34375,25.59375,25.5625,3733200.0,10.59968090057373
1983-03-25,25.8125,25.4375,25.5625,25.53125,2612800.0,10.586729049682617
1983-03-28,25.71875,25.4375,25.53125,25.59375,1993600.0,10.612635612487793
1983-03-29,26.0,25.625,25.65625,25.71875,3139200.0,10.66447639465332
1983-03-30,26.125,25.8125,25.96875,26.0625,3308000.0,10.807008743286133
1983-03-31,26.21875,25.40625,26.1875,25.4375,2404400.0,10.547855377197266
1983-04-04,25.625,25.28125,25.40625,25.59375,2670000.0,10.612635612487793
1983-04-05,25.8125,25.46875,25.8125,25.5,2847200.0,10.57376766204834
1983-04-06,25.6875,25.3125,25.5,25.65625,3431600.0,10.63856315612793
1983-04-07,25.84375,25.5,25.6875,25.8125,2428400.0,10.703350067138672
1983-04-08,26.0,25.65625,25.8125,25.96875,3576800.0,10.768138885498047
1983-04-11,26.6875,26.15625,26.4375,26.65625,6604800.0,11.053217887878418
1983-04-12,26.84375,26.5,26.65625,26.75,4196000.0,11.092092514038086
1983-04-13,27.25,26.84375,26.875,27.1875,3915200.0,11.2735013961792
1983-04-14,27.5,26.8125,27.21875,27.375,4030000.0,11.351253509521484
1983-04-15,27.625,27.40625,27.46875,27.53125,3176400.0,11.416043281555176
1983-04-18,28.15625,27.5,27.53125,28.15625,4081600.0,11.675198554992676
1983-04-19,28.03125,27.75,27.96875,27.875,3717600.0,11.55858039855957
1983-04-20,28.8125,27.9375,27.9375,28.78125,3882400.0,11.934361457824707
1983-04-21,28.875,28.53125,28.78125,28.75,4286800.0,11.921402931213379
1983-04-22,29.46875,28.6875,28.75,29.3125,3231600.0,12.15465259552002
1983-04-25,29.28125,28.4375,28.875,28.625,3100400.0,11.869576454162598
1983-04-26,29.3125,28.40625,28.875,29.28125,3764000.0,12.141690254211426
1983-04-27,29.5,28.75,29.28125,29.0,3643600.0,12.025062561035156
1983-04-28,29.375,28.96875,29.1875,29.3125,3061600.0,12.15465259552002
1983-04-29,29.40625,29.0,29.21875,29.25,3056000.0,12.128737449645996
1983-05-02,29.28125,28.6875,29.0,28.75,3891600.0,11.921402931213379
1983-05-03,28.96875,28.65625,28.75,28.875,3638400.0,11.973237037658691
1983-05-04,29.21875,28.84375,29.03125,29.125,2451200.0,12.076897621154785
1983-05-05,28.96875,28.65625,28.8125,28.9375,2300800.0,12.097810745239258
1983-05-06,29.625,28.875,28.90625,29.40625,3447600.0,12.293773651123047
1983-05-09,29.5625,29.15625,29.40625,29.375,2509200.0,12.28071403503418
1983-05-10,29.40625,29.1875,29.28125,29.21875,1812400.0,12.215384483337402
1983-05-11,29.25,28.8125,29.15625,28.875,1968800.0,12.071681022644043
1983-05-12,29.0,28.75,29.0,28.875,1879600.0,12.071681022644043
1983-05-13,29.15625,28.90625,28.9375,29.125,1698800.0,12.176187515258789
1983-05-16,28.8125,28.5,28.5,28.8125,2675600.0,12.04554557800293
1983-05-17,28.75,28.28125,28.53125,28.5,2888000.0,11.914902687072754
1983-05-18,28.6875,27.6875,28.5625,28.5,3208000.0,11.914902687072754
1983-05-19,28.125,27.625,27.96875,27.8125,2694000.0,11.627483367919922
1983-05-20,27.9375,27.5625,27.6875,27.6875,2155600.0,11.575224876403809
1983-05-23,28.21875,27.4375,27.4375,28.125,3252000.0,11.75813102722168
1983-05-24,28.75,28.25,28.28125,28.65625,2661600.0,11.98022747039795
1983-05-25,28.90625,28.34375,28.71875,28.90625,3374400.0,12.084742546081543
1983-05-26,28.96875,28.5625,28.75,28.59375,2591200.0,11.954092979431152
1983-05-27,28.75,28.21875,28.6875,28.25,1617600.0,11.810385704040527
1983-05-31,28.21875,27.5625,28.125,27.8125,2939200.0,11.627483367919922
1983-06-01,27.96875,27.5625,27.8125,27.96875,3561200.0,11.692805290222168
1983-06-02,28.46875,27.8125,28.09375,28.375,3212000.0,11.862649917602539
1983-06-03,28.71875,28.25,28.375,28.5,2646400.0,11.914902687072754
1983-06-06,29.03125,28.40625,28.59375,28.9375,2262400.0,12.097810745239258
1983-06-07,29.0625,28.25,28.9375,28.28125,3165600.0,11.82344913482666
1983-06-08,28.6875,28.15625,28.15625,28.34375,3326800.0,11.849575996398926
1983-06-09,28.625,28.28125,28.40625,28.4375,2689200.0,11.888766288757324
1983-06-10,28.65625,28.40625,28.5,28.5625,1678400.0,11.941020965576172
1983-06-13,29.3125,28.53125,28.8125,29.3125,2951200.0,12.254576683044434
1983-06-14,29.9375,29.25,29.3125,29.5,3886000.0,12.332969665527344
1983-06-15,30.25,29.53125,29.5625,30.25,4681200.0,12.646522521972656
1983-06-16,30.71875,30.375,30.4375,30.4375,4933600.0,12.724903106689453
1983-06-17,30.625,30.0625,30.4375,30.28125,2502000.0,12.65959644317627
1983-06-20,30.6875,30.375,30.40625,30.5,2593600.0,12.751039505004883
1983-06-21,30.90625,30.15625,30.59375,30.78125,3308800.0,12.868616104125977
1983-06-22,31.125,30.625,30.875,30.875,2937200.0,12.907815933227539
1983-06-23,30.9375,30.6875,30.875,30.8125,2328000.0,12.881675720214844
1983-06-24,30.96875,30.65625,30.78125,30.75,1785600.0,12.855552673339844
1983-06-27,30.6875,30.0625,30.6875,30.21875,2171600.0,12.633453369140625
1983-06-28,30.34375,29.4375,30.28125,29.5,3382400.0,12.332969665527344
1983-06-29,30.21875,29.46875,29.65625,30.0,2679200.0,12.541998863220215
1983-06-30,30.25,29.9375,30.125,30.0625,2224800.0,12.568126678466797
1983-07-01,30.3125,30.09375,30.15625,30.25,1492400.0,12.646522521972656
1983-07-05,29.90625,29.65625,29.8125,29.8125,3773200.0,12.463607788085938
1983-07-06,30.4375,29.75,29.96875,30.40625,2716800.0,12.711843490600586
1983-07-07,30.6875,29.9375,30.40625,29.9375,3862000.0,12.515873908996582
1983-07-08,30.375,30.0625,30.15625,30.375,1738400.0,12.698774337768555
1983-07-11,30.84375,30.375,30.4375,30.8125,3106800.0,12.881675720214844
