Date,High,Low,Open,Close,Volume,Adj Close
2012-01-03,1284.6199951171875,1258.8599853515625,1258.8599853515625,1277.06005859375,3943710000,1277.06005859375
2012-01-04,1278.72998046875,1268.0999755859375,1277.030029296875,1277.300048828125,3592580000,1277.300048828125
2012-01-05,1283.050048828125,1265.260009765625,1277.300048828125,1281.06005859375,4315950000,1281.06005859375
2012-01-06,1281.8399658203125,1273.3399658203125,1280.9300537109375,1277.81005859375,3656830000,1277.81005859375
2012-01-09,1281.989990234375,1274.550048828125,1277.8299560546875,1280.699951171875,3371600000,1280.699951171875
2012-01-10,1296.4599609375,1280.77001953125,1280.77001953125,1292.0799560546875,4221960000,1292.0799560546875
2012-01-11,1293.800048828125,1285.4100341796875,1292.02001953125,1292.47998046875,3968120000,1292.47998046875
2012-01-12,1296.8199462890625,1285.77001953125,1292.47998046875,1295.5,4019890000,1295.5
2012-01-13,1294.8199462890625,1277.5799560546875,1294.8199462890625,1289.0899658203125,3692370000,1289.0899658203125
2012-01-17,1303.0,1290.219970703125,1290.219970703125,1293.6700439453125,4010490000,1293.6700439453125
2012-01-18,1308.1099853515625,1290.989990234375,1293.6500244140625,1308.0400390625,4096160000,1308.0400390625
2012-01-19,1315.489990234375,1308.0699462890625,1308.0699462890625,1314.5,4465890000,1314.5
2012-01-20,1315.3800048828125,1309.1700439453125,1314.489990234375,1315.3800048828125,3912620000,1315.3800048828125
2012-01-23,1322.280029296875,1309.8900146484375,1315.2900390625,1316.0,3770910000,1316.0
2012-01-24,1315.9599609375,1306.06005859375,1315.9599609375,1314.6500244140625,3693560000,1314.6500244140625
2012-01-25,1328.300048828125,1307.6500244140625,1314.4000244140625,1326.06005859375,4410910000,1326.06005859375
2012-01-26,1333.469970703125,1313.5999755859375,1326.280029296875,1318.4300537109375,4522070000,1318.4300537109375
2012-01-27,1320.06005859375,1311.719970703125,1318.25,1316.3299560546875,4007380000,1316.3299560546875
2012-01-30,1316.1600341796875,1300.489990234375,1316.1600341796875,1313.010009765625,3659010000,1313.010009765625
2012-01-31,1321.4100341796875,1306.68994140625,1313.530029296875,1312.4100341796875,4235550000,1312.4100341796875
2012-02-01,1330.52001953125,1312.449951171875,1312.449951171875,1324.0899658203125,4504360000,1324.0899658203125
2012-02-02,1329.18994140625,1321.5699462890625,1324.239990234375,1325.5400390625,4120920000,1325.5400390625
2012-02-03,1345.3399658203125,1326.2099609375,1326.2099609375,1344.9000244140625,4608550000,1344.9000244140625
2012-02-06,1344.3599853515625,1337.52001953125,1344.3199462890625,1344.3299560546875,3379700000,1344.3299560546875
2012-02-07,1349.239990234375,1335.9200439453125,1344.3299560546875,1347.050048828125,3742460000,1347.050048828125
2012-02-08,1351.0,1341.949951171875,1347.0400390625,1349.9599609375,4096730000,1349.9599609375
2012-02-09,1354.3199462890625,1344.6300048828125,1349.969970703125,1351.949951171875,4209890000,1351.949951171875
2012-02-10,1351.2099609375,1337.3499755859375,1351.2099609375,1342.6400146484375,3877580000,1342.6400146484375
2012-02-13,1353.3499755859375,1343.06005859375,1343.06005859375,1351.77001953125,3618040000,1351.77001953125
2012-02-14,1351.300048828125,1340.8299560546875,1351.300048828125,1350.5,3889520000,1350.5
2012-02-15,1355.8699951171875,1340.800048828125,1350.52001953125,1343.22998046875,4080340000,1343.22998046875
2012-02-16,1359.02001953125,1341.219970703125,1342.6099853515625,1358.0400390625,4108880000,1358.0400390625
2012-02-17,1363.4000244140625,1357.239990234375,1358.06005859375,1361.22998046875,3717640000,1361.22998046875
2012-02-21,1367.760009765625,1358.1099853515625,1361.219970703125,1362.2099609375,3795200000,1362.2099609375
2012-02-22,1362.699951171875,1355.530029296875,1362.1099853515625,1357.6600341796875,3633710000,1357.6600341796875
2012-02-23,1364.239990234375,1352.280029296875,1357.530029296875,1363.4599609375,3786450000,1363.4599609375
2012-02-24,1368.9200439453125,1363.4599609375,1363.4599609375,1365.739990234375,3505360000,1365.739990234375
2012-02-27,1371.93994140625,1354.9200439453125,1365.199951171875,1367.5899658203125,3648890000,1367.5899658203125
2012-02-28,1373.0899658203125,1365.969970703125,1367.56005859375,1372.1800537109375,3579120000,1372.1800537109375
2012-02-29,1378.0400390625,1363.81005859375,1372.199951171875,1365.6800537109375,4482370000,1365.6800537109375
2012-03-01,1376.1700439453125,1365.9000244140625,1365.9000244140625,1374.0899658203125,3919240000,1374.0899658203125
2012-03-02,1374.530029296875,1366.4200439453125,1374.0899658203125,1369.6300048828125,3283490000,1369.6300048828125
2012-03-05,1369.5899658203125,1359.1300048828125,1369.5899658203125,1364.3299560546875,3429480000,1364.3299560546875
2012-03-06,1363.6300048828125,1340.030029296875,1363.6300048828125,1343.3599853515625,4191060000,1343.3599853515625
2012-03-07,1354.8499755859375,1343.3900146484375,1343.3900146484375,1352.6300048828125,3580380000,1352.6300048828125
2012-03-08,1368.719970703125,1352.6500244140625,1352.6500244140625,1365.9100341796875,3543060000,1365.9100341796875
2012-03-09,1374.760009765625,1365.969970703125,1365.969970703125,1370.8699951171875,3639470000,1370.8699951171875
2012-03-12,1373.0400390625,1366.68994140625,1370.780029296875,1371.0899658203125,3081870000,1371.0899658203125
2012-03-13,1396.1300048828125,1371.9200439453125,1371.9200439453125,1395.949951171875,4386470000,1395.949951171875
2012-03-14,1399.4200439453125,1389.969970703125,1395.949951171875,1394.280029296875,4502280000,1394.280029296875
2012-03-15,1402.6300048828125,1392.780029296875,1394.1700439453125,1402.5999755859375,4271650000,1402.5999755859375
